id,name,gender
1433,Ângelo,m
1434,Angelo,m
1435,Angelos,m
1436,Angelus,m
1437,Angerona,f
1438,Angharad,f
1439,Anghel,m
1440,Ànghela,f
1441,Ànghelu,m
1442,Angie,f
1443,Angilberct,m
1444,Angiolo,m
1445,Angjelko,m
1446,Angra Mainyu,m
1447,Angrboða,f
1448,Angus,m
1449,Angyalka,f
1450,Anh,mf
1451,Anhelina,f
1452,Ani,f
1453,Ania,f
1454,Aníbal,m
1455,Anica,f
1456,Anicetus,m
1457,Aniela,f
1458,Anielka,f
1459,Anik,m
1460,Anika,f
1461,Aniket,m
1462,Aniketos,m
1463,Anikó,f
1464,Anıl,m
1465,Anil,m
1466,Anila,f
1467,Anima,f
1468,Anina,f
1469,Aniol,m
1470,Aniruddha,m
1471,Anis,m
1472,Anisa,f
1473,Anise,f
1474,Anish,m
1475,Anisha,f
1476,Anisim,m
1477,Anișoara,f
1478,Anissa,f
1479,Anit,m
1480,Anita,f
1481,Aniya,f
1482,Aniyah,f
1483,Anja,f
1484,Anjali,f
1485,Anjelica,f
1486,Anjelika,f
1487,Anka,f
1488,Anke,f
1489,Ankhbayar,mf
1490,Ankica,f
1491,Ankit,m
1492,Ankita,f
1493,Ankur,m
1494,Ann,f
1495,Anna,f
1496,Annabel,f
1497,Annabella,f
1498,Annabelle,f
1499,Annabeth,f
1500,Annachiara,f
1501,Annag,f
1502,Annagül,f
1503,Annaig,f
1504,Annalee,f
1505,Annalena,f
1506,Anna-Liisa,f
1507,Annalisa,f
1508,Annalise,f
1509,Anna Maria,f
1510,Annamária,f
1511,Annamaria,f
1512,Annas,m
1513,Annbjørg,f
1514,Anne,fm
1515,Annegret,f
1516,Anneka,f
1517,Anneke,f
1518,Anne-Laure,f
1519,Anneli,f
1520,Annelie,f
1521,Annelien,f
1522,Annelies,f
1523,Anneliese,f
1524,Annelise,f
1525,Anne-Marie,f
1526,Annemarie,f
1527,Annemiek,f
1528,Annemieke,f
1529,Anne-Sophie,f
1530,Annet,f
1531,Annett,f
1532,Annetta,f
1533,Annette,f
1534,Anni,f
1535,Annibale,m
1536,Annice,f
1537,Annick,f
1538,Annie,f
1539,Anniina,f
1540,Annika,f
1541,Anniken,f
1542,Annikki,f
1543,Annis,f
1544,Annisa,f
1545,Annmarie,f
1546,Annora,f
1547,Annukka,f
1548,Annunciata,f
1549,Annunziata,f
1550,Annunziato,m
1551,Annushka,f
1552,Annuska,f
1553,Anny,f
1554,Anona,f
1555,Anong,f
1556,Anoop,m
1557,Anoubis,m
1558,Anouk,f
1559,Anoush,f
1560,Anoushka,f
1561,Anouska,f
1562,Anraí,m
1563,Anri,m
1564,Ans,f
1565,Ansa,f
1566,Ansaldo,m
1567,Ansar,m
1568,Ansehelm,m
1569,Ansel,m
1570,Anselm,m
1571,Anselma,f
1572,Anselme,m
1573,Anselmi,m
1574,Anselmo,m
1575,Ansgar,m
1576,Anshel,m
1577,Ansigar,m
1578,Ansley,f
1579,Anso,m
1580,Ansobert,m
1581,Anson,m
1582,Ansovald,m
1583,Anssi,m
1584,Antal,m
1585,Antanas,m
1586,Antanina,f
1587,Antares,m
1588,Ante,m
1589,Antea,f
1590,Antelmo,m
1591,Antero,m
1592,Anthea,f
1593,Antheia,f
1594,Anthelm,m
1595,Anthelme,m
1596,Anthony,m
1597,Anthousa,f
1598,Anti,m
1599,Antía,f
1600,Antica,f
1601,Antigone,f
1602,Antigonos,m
1603,Antigonus,m
1604,Antiman,m
1605,Antinanco,m
1606,Antiochos,m
1607,Antiochus,m
1608,Antioco,m
1609,Antiogu,m
1610,Antiope,f
1611,Antipater,m
1612,Antipatros,m
1613,Antje,f
1614,Anto,m
1615,Antoine,m
1616,Antoinette,f
1617,Antón,m
1618,Anton,m
1619,Antonela,f
1620,Antonella,f
1621,Antonello,m
1622,Antonette,f
1623,Antoni,m
1624,Antónia,f
1625,Antônia,f
1626,Antonia,f
1627,Antonie,fm
1628,Antonieta,f
1629,Antonietta,f
1630,Antonij,m
1631,Antonija,f
1632,Antonije,m
1633,Antonijo,m
1634,Antonín,m
1635,Antonin,m
1636,Antoņina,f
1637,Antonina,f
1638,Antonino,m
1639,Antoninus,m
1640,António,m
1641,Antônio,m
1642,Antonio,m
1643,Antonio Pio,m
1644,Antonios,m
1645,Antonis,m
1646,Antoniu,m
1647,Antonius,m
1648,Antoniy,m
1649,Antoniya,f
1650,Antono,m
1651,Antony,m
1652,Antoon,m
1653,Ants,m
1654,Antti,m
1655,Antton,m
1656,Anttoni,m
1657,Antun,m
1658,Antwan,m
1659,Anu,fm
1660,Anubis,m
1661,Anuj,m
1662,Anuja,f
1663,Anuki,f
1664,Añuli,f
1665,Anunciación,f
1666,Anup,m
1667,Anupam,m
1668,Anupama,f
1669,Anuša,f
1670,Anush,f
1671,Anushka,f
1672,Anwar,m
1673,Anwen,f
1674,Anwer,m
1675,Anxhela,f
1676,Anxo,m
1677,Anya,f
1678,Anže,m
1679,Anžej,m
1680,Anželika,f
1681,Anzhela,f
1682,Anzhelika,f
1683,Anzhelina,f
1684,Anzo,m
1685,Anzor,m
1686,Aod,m
1687,Aodh,m
1688,Aodhagán,m
1689,Aodhán,m
1690,Aoede,f
1691,Aoi,fm
1692,Aoibhe,f
1693,Aoibheann,f
1694,Aoibhín,f
1695,Aoibhinn,f
1696,Aoide,f
1697,Aoife,f
1698,Aonghas,m
1699,Aonghus,m
1700,Aparajita,f
1701,Aparecida,f
1702,Aparna,f
1703,Aphra,f
1704,Aphrodisia,f
1705,Aphrodisios,m
1706,Aphrodite,f
1707,Apikalia,f
1708,Apis,m
1709,Apolena,f
1710,Apolinar,m
1711,Apolinary,m
1712,Apollinaire,m
1713,Apollinaris,m
1714,Apollinariya,f
1715,Apolline,f
1716,Apollo,m
1717,Apollodoros,m
1718,Apollon,m
1719,Apollonia,f
1720,Apollonides,m
1721,Apollonios,m
1722,Apollonius,m
1723,Apolónia,f
1724,Apolônia,f
1725,Apolonia,f
1726,Apolonija,f
1727,Apoorva,mf
1728,Apostol,m
1729,Apostolis,m
1730,Apostolos,m
1731,Apphia,f
1732,Appius,m
1733,April,f
1734,Apurva,mf
1735,Aputsiaq,m
1736,Aqil,m
1737,Aqila,f
1738,Aqissiaq,m
1739,Aquila,mf
1740,Aquilina,f
1741,Aquilinus,m
1742,Ara,m
1743,Arabella,f
1744,Arabinda,m
1745,Araceli,f
1746,Aracelis,f
1747,Aracely,f
1748,Arachne,f
1749,Aradhana,f
1750,Aragorn,m
1751,Aram,m
1752,Aramazd,m
1753,Araminta,f
1754,Aramis,m
1755,Aran,fm
1756,Aranka,f
1757,Aranrhod,f
1758,Arantxa,f
1759,Arantzazu,f
1760,Aránzazu,f
1761,Ararat,m
1762,Aras,m
1763,Arash,m
1764,Arastoo,m
1765,Arata,m
1766,Arati,f
1767,Aravind,m
1768,Aravinda,m
1769,Arawn,m
1770,Arax,f
1771,Arbana,f
1772,Arcadia,f
1773,Arcadius,m
1774,Arcangelo,m
1775,Arcelia,f
1776,Archana,f
1777,Archelaos,m
1778,Archelaus,m
1779,Archembald,m
1780,Archer,m
1781,Archibald,m
1782,Archie,m
1783,Archil,m
1784,Archimedes,m
1785,Archippe,f
1786,Archippos,m
1787,Arda,m
1788,Ardal,m
1789,Ardalion,m
1790,Ardashir,m
1791,Ardath,f
1792,Arden,mf
1793,Ardeshir,m
1794,Ardghal,m
1795,Ardit,m
1796,Ardita,f
1797,Ardith,f
1798,Ardito,m
1799,Arduino,m
1800,Aref,m
1801,Arek,m
1802,Areli,m
1803,Arend,m
1804,Ares,m
1805,Aretas,m
1806,Arete,f
1807,Aretha,f
1808,Arethousa,f
1809,Arethusa,f
1810,Areti,f
1811,Arevig,f
1812,Arevik,f
1813,Arezoo,f
1814,Arezou,f
1815,Arezu,f
1816,Argi,m
1817,Argider,m
1818,Argiñe,f
1819,Argos,m
1820,Argus,m
1821,Argyris,m
1822,Argyro,f
1823,Argyros,m
1824,Ari,m
1825,Aria,fm
1826,Ariadna,f
1827,Ariadne,f
1828,Ariah,f
1829,Ariana,f
1830,Ariane,f
1831,Arianna,f
1832,Arianne,f
1833,Arianrhod,f
1834,Aric,m
1835,Aridai,m
1836,Arie,m
1837,Arieh,m
1838,'Ari'el,m
1839,Ariel,mf
1840,Ariella,f
1841,Arielle,f
1842,Arienne,f
1843,Aries,m
1844,Arif,m
1845,Arihel,m
1846,Arij,f
1847,Arijana,f
1848,Arijit,m
1849,Arik,m
1850,Arild,m
1851,Arin,fm
1852,Arina,f
1853,Aris,m
1854,Arisha,f
1855,Arista,f
1856,Aristaeus,m
1857,Aristaios,m
1858,Aristarchos,m
1859,Aristarchus,m
1860,Aristarkh,m
1861,Aristeides,m
1862,Aristeidis,m
1863,Aristide,m
1864,Arístides,m
1865,Aristides,m
1866,Aristidis,m
1867,Aristocles,m
1868,Aristodemos,m
1869,Aristokles,m
1870,Aristomache,f
1871,Ariston,m
1872,Aristophanes,m
1873,Aristoteles,m
1874,Aristotelis,m
1875,Aristotle,m
1876,Arisztid,m
1877,Aritra,m
1878,Aritz,m
1879,Ariyah,f
1880,Arja,f
1881,Arjan,m
1882,Arjun,m
1883,Arjuna,m
1884,Arkadi,m
1885,Arkadios,m
1886,Arkadiusz,m
1887,Arkadiy,m
1888,Arkady,m
1889,Arkaitz,m
1890,Arke,m
1891,Arkhip,m
1892,Arleen,f
1893,Arlen,m
1894,Arlene,f
1895,Arlet,f
1896,Arlette,f
1897,Arlie,fm
1898,Arline,f
1899,Arlo,m
1900,Arlotto,m
1901,Arman,m
1902,Armand,m
1903,Armando,m
1904,Ármann,m
1905,Armas,m
1906,Armazi,m
1907,Armel,m
1908,Armelle,f
1909,Armen,m
1910,Armida,f
1911,Armide,f
1912,Ármin,m
1913,Armin,m
1914,Arminius,m
1915,Armo,m
1916,Arn,m
1917,Arnaldo,m
1918,Arnaq,f
1919,Arnar,m
1920,Arnau,m
1921,Arnaud,m
1922,Arnaude,f
1923,Arnbjörg,f
1924,Arnbjørg,f
1925,Arnbjǫrg,f
1926,Arnborg,f
1927,Arnd,m
1928,Arndt,m
1929,Arne,m
1930,Arnfinn,m
1931,Arnfinnr,m
1932,Arnfried,m
1933,Árni,m
1934,Arnie,m
1935,Arnifrid,m
1936,Arno,m
1937,Arnold,m
1938,Arnoldas,m
1939,Arnoldo,m
1940,Arnolds,m
1941,Arnolfo,m
1942,Arnór,m
1943,Arnórr,m
1944,Arnošt,m
1945,Arnoud,m
1946,Arnout,m
1947,Arnt,m
1948,Arnþór,m
1949,Arnþórr,m
1950,Arnulf,m
1951,Arnviðr,m
1952,Aroa,f
1953,Aroha,fm
1954,Aroldo,m
1955,Áron,m
1956,Aron,m
1957,Aronas,m
1958,Aronne,m
1959,Árpád,m
1960,Arran,m
1961,Arrats,m
1962,Arrigo,m
1963,Arron,m
1964,Arsen,m
1965,Arsène,m
1966,Arseni,m
1967,Arsénio,m
1968,Arsênio,m
1969,Arsenio,m
1970,Arsenios,m
1971,Arsenius,m
1972,Arseniy,m
1973,Arseny,m
1974,Arslan,m
1975,Art,m
1976,Artair,m
1977,Artakhshathra,m
1978,Artaxerxes,m
1979,Artem,m
1980,Artemi,m
1981,Artemidoros,m
1982,Artemio,m
1983,Artemios,m
1984,Artemis,f
1985,Artemisia,f
1986,Artemisios,m
1987,Artemius,m
1988,Artemiy,m
1989,Artemon,m
1990,Artemy,m
1991,Arthfael,m
1992,Arthit,m
1993,Arthmael,m
1994,Arthur,m
1995,Arti,f
1996,Artie,mf
1997,Artjoms,m
1998,Arto,m
1999,Artsiom,m
2000,Artsyom,m
2001,Arttu,m
2002,Artturi,m
2003,Artúr,m
2004,Artur,m
2005,Artūras,m
2006,Arturo,m
2007,Artūrs,m
2008,Artyom,m
2009,Arun,m
2010,Aruna,mf
2011,Arūnas,m
2012,Arundhati,f
2013,Arushi,f
2014,Aruzhan,f
2015,Arve,m
2016,Arvel,m
2017,Arvid,m
2018,Arvīds,m
2019,Arvo,m
2020,Arwa,f
2021,Arwel,m
2022,Arwen,f
2023,Arwyn,m
2024,Arya,mf
2025,Aryan,m
2026,Aryana,f
2027,Aryeh,m
2028,Arzhel,m
2029,Arzu,f
2030,Ása,f
2031,Åsa,f
2032,Asa,m
2033,As'ad,m
2034,Asad,m
2035,Asaf,m
2036,Asal,f
2037,Asami,f
2038,Asaph,m
2039,Asar,m
2040,Ásbjörn,m
2041,Ásbjǫrn,m
2042,Asbjörn,m
2043,Asbjørn,m
2044,Ascanio,m
2045,Ascanius,m
2046,Ascelin,m
2047,Ascensión,f
2048,Asclepiades,m
2049,Asclepius,m
2050,Asco,m
2051,Ásdís,f
2052,Asdrúbal,m
2053,Åse,f
2054,Aseem,m
2055,Asel,f
2056,Asen,m
2057,Asena,f
2058,'Asenat,f
2059,Asenath,f
2060,Aseneth,f
2061,Asenneth,f
2062,Aser,m
2063,Ásgeir,m
2064,Asgeir,m
2065,Ásgeirr,m
2066,Asger,m
2067,Ash,mf
2068,Asha,f
2069,Ashanti,fm
2070,Asher,m
2071,Asherah,f
2072,Ashfaq,m
2073,Åshild,f
2074,Áshildr,f
2075,Ashish,m
2076,Ashkii,m
2077,Ashlea,f
2078,Ashlee,f
2079,Ashleigh,f
2080,Ashley,fm
2081,Ashlie,f
2082,Ashling,f
2083,Ashlyn,f
2084,Ashlynn,f
2085,Ashok,m
2086,Ashoka,m
2087,Ashraqat,f
2088,Ashtad,f
2089,Ashton,mf
2090,'Ashtoret,f
2091,Ashtoreth,f
2092,Ashur,m
2093,Ashur-Bani-Apli,m
2094,Ashurbanipal,m
2095,Ashwin,m
2096,Asia,f
2097,Asier,m
2098,Asif,m
2099,Asih,f
2100,Asil,m
2101,Asım,m
2102,Asim,m
2103,Asiya,f
2104,Asja,f
2105,Ask,m
2106,Askanios,m
2107,Ásketill,m
2108,Asklepiades,m
2109,Asklepios,m
2110,Askr,m
2111,Aslan,m
2112,Aslanbek,m
2113,Áslaug,f
2114,Aslaug,f
2115,Aslı,f
2116,Aslög,f
2117,Asløg,f
2118,Asma,f
2119,Asmaa,f
2120,Åsmund,m
2121,Ásmundr,m
2122,Ásmundur,m
2123,Asnappar,m
2124,Aspasia,f
2125,Aspen,f
2126,Asra,f
2127,Asse,m
2128,Assia,f
2129,Assol,f
2130,Assumpció,f
2131,Assumpta,f
2132,Assunção,f
2133,Assunta,f
2134,Ásta,f
2135,Asta,f
2136,Astaroth,m
2137,Astarte,f
2138,Aster,f
2139,Astérix,m
2140,Asterix,m
2141,Aştî,fm
2142,Aston,mf
2143,Astor,m
2144,Astra,f
2145,Astraea,f
2146,Astraia,f
2147,Astrid,f
2148,Astride,f
2149,Ástríðr,f
2150,Ástríður,f
2151,Astrophel,m
2152,Asuka,fm
2153,Asuman,f
2154,Asun,f
2155,Asunción,f
2156,Ásvaldr,m
2157,Aswathi,m
2158,Asya,f
2159,Ata,m
2160,Ātaahua,f
2161,Atahualpa,m
2162,Atalanta,f
2163,Atalia,f
2164,Atallah,m
2165,Atalyah,fm
2166,Atanas,m
2167,Atanase,m
2168,Atanasie,m
2169,Atanasij,m
2170,Atanasija,f
2171,Atanasije,m
2172,Atanasio,m
2173,Atara,f
2174,Atarah,f
2175,Ataullah,m
2176,Atefeh,f
2177,Atem,m
2178,Aten,m
2179,Aðalbjörg,f
2180,Athaliah,fm
2181,Aðalsteinn,m
2182,Athanaric,m
2183,Athanas,m
2184,Athanase,m
2185,Athanasi,m
2186,Athanasia,f
2187,Athanasios,m
2188,Athanasius,m
2189,Athaulf,m
2190,Athelstan,m
2191,Athena,f
2192,Athénaïs,f
2193,Athenais,f
2194,Athene,f
2195,Athenodoros,m
2196,Athina,f
2197,Athol,mf
2198,Atieno,f
2199,Atif,m
2200,Atifa,f
2201,Atila,m
2202,Atílio,m
2203,Atilio,m
2204,Atilius,m
2205,Atilla,m
2206,Atiya,mf
2207,Atlas,m
2208,Atle,m
2209,Atli,m
2210,Aton,m
2211,Atreus,m
2212,Atropos,f
2213,Atse,m
2214,Atsuko,f
2215,Atsushi,m
2216,Atte,m
2217,Atticus,m
2218,Attikos,m
2219,Attila,m
2220,Attilio,m
2221,Atuf,m
2222,Atum,m
2223,Auberon,m
2224,Aubert,m
2225,Aubin,m
2226,Aubree,f
2227,Aubrey,mf
2228,Aubrie,f
2229,Aucaman,m
2230,Aud,f
2231,Auda,f
2232,Audamar,m
2233,Aude,f
2234,Audhild,f
2235,Audie,f
2236,Audley,m
2237,Audo,m
2238,Audovacar,m
2239,Audra,f
2240,Audrea,f
2241,Audrey,f
2242,August,m
2243,Augusta,f
2244,Augustas,m
2245,Auguste,mf
2246,Augustė,f
2247,Augustijn,m
2248,Augustín,m
2249,Augustin,m
2250,Augustina,f
2251,Augustinas,m
2252,Augustine,mf
2253,Augustinus,m
2254,Augusto,m
2255,Augusts,m
2256,Augustus,m
2257,Augustyn,m
2258,Augustyna,f
2259,Auke,m
2260,Aukusti,m
2261,Aulay,m
2262,Auli,f
2263,Aulikki,f
2264,Aulis,m
2265,Aulus,m
2266,Aune,f
2267,Aura,f
2268,Aurangzeb,m
2269,Áurea,f
2270,Aurea,f
2271,Aurél,m
2272,Aurel,m
2273,Aurèle,m
2274,Aurélia,f
2275,Aurelia,f
2276,Aureliana,f
2277,Aureliano,m
2278,Aurelianus,m
2279,Aurélie,f
2280,Aurélien,m
2281,Aurelija,f
2282,Aurelijus,m
2283,Aurélio,m
2284,Aurelio,m
2285,Aurelius,m
2286,Aureliusz,m
2287,Aureole,f
2288,Aurica,f
2289,Aurică,m
2290,Aurobindo,m
2291,Aurora,f
2292,Aurore,f
2293,Ausma,f
2294,Aušra,f
2295,Austėja,f
2296,Austen,m
2297,Auster,m
2298,Austin,m
2299,Austyn,mf
2300,Auðr,fm
2301,Auðrhildr,f
2302,Auður,f
2303,Autumn,f
2304,Auxentios,m
2305,Auxentius,m
2306,Ava,f
2307,Avag,m
2308,Avah,f
2309,Avaline,f
2310,Avalon,f
2311,Avani,f
2312,Avanti,f
2313,Avdey,m
2314,'Avdi'el,m
2315,Avdotya,f
2316,Ave,f
2317,Avedis,m
2318,Avelina,f
2319,Aveline,f
2320,Avenir,m
2321,Aveniru,m
2322,Averie,f
2323,Averill,mf
2324,Avery,mf
2325,Avetis,m
2326,Aveza,f
2327,Avgust,m
2328,Avgusta,f
2329,Avguštin,m
2330,Avhust,m
2331,Avi,m
2332,Avia,mf
2333,Âviâja,f
2334,Aviana,f
2335,Avianna,f
2336,Avice,f
2337,Avidan,m
2338,'Avi'el,m
2339,Aviel,m
2340,Avigail,f
2341,'Avigayil,f
2342,Avihu,m
2343,Avila,f
2344,Avilius,m
2345,'Avima'el,m
2346,'Avimelekh,m
2347,Avinash,m
2348,Aviram,m
2349,Avis,f
2350,Avishag,f
2351,Avishai,m
2352,'Avishay,m
2353,Avital,f
2354,Avitus,m
2355,Aviv,mf
2356,Aviva,f
2357,Aviya,f
2358,'Aviyah,mf
2359,Avksenti,m
2360,Avksentiy,m
2361,Avner,m
2362,Avonlea,f
2363,Avra,f
2364,Avraamu,m
2365,Avraham,m
2366,Avram,m
2367,Avril,f
2368,Avrora,f
2369,Avrum,m
2370,'Avshalom,m
2371,Avtandil,m
2372,Avto,m
2373,Awa,f
2374,Āwhina,f
2375,Awinita,f
2376,Awiti,f
2377,Awotwi,mf
2378,Awstin,m
2379,Axel,m
2380,Axelle,f
2381,Axl,m
2382,Axmed,m
2383,Aya,f
2384,Ayaan,mf
2385,Ayah,f
2386,Ayaka,f
2387,Ayako,f
2388,Ayal,m
2389,Ayala,f
2390,Ayame,f
2391,Ayan,m
2392,Ayanda,mf
2393,Ayane,f
2394,Ayano,f
2395,Ayaulym,f
2396,Ayaz,m
2397,Aybek,m
2398,Ayberk,m
2399,Ayda,f
2400,Aydan,fm
2401,Ayden,m
2402,Aydın,m
2403,Ayelen,f
2404,Ayelet,f
2405,Ayesha,f
2406,Aygerim,f
2407,Aygol,f
2408,Aygül,f
2409,Aygul,f
2410,Aygün,f
2411,Ayishah,f
2412,Ayla,f
2413,Aylen,f
2414,Aylin,f
2415,Aylmer,m
2416,Ayman,m
2417,Aymeric,m
2418,Ayn,f
2419,Aýna,f
2420,Ayna,f
2421,Aýnabat,f
2422,Aynur,f
2423,Aynura,f
2424,Ayo,fm
2425,Ayodele,mf
2426,Ayokunle,m
2427,Ayomide,fm
2428,Ayotunde,mf
2429,Ayoub,m
2430,Ayşe,f
2431,Ayşegül,f
2432,Aysel,f
2433,Ayşenur,f
2434,Aysima,f
2435,Aysu,f
2436,Aysun,f
2437,Aytaç,mf
2438,Ayten,f
2439,Ayumi,f
2440,Ayumu,m
2441,Ayyub,m
2442,Azad,m
2443,Azahar,f
2444,Azahara,f
2445,Azalaïs,f
2446,Azalea,f
2447,Azaliya,f
2448,Azamat,m
2449,Azar,fm
2450,Azarel,m
2451,Azaria,mf
2452,Azariah,m
2453,Azarias,m
2454,'Azaryah,m
2455,Azat,m
2456,Azazel,m
2457,Azaziah,m
2458,Azazias,m
2459,'Azazyahu,m
2460,Azel,m
2461,Azélie,f
2462,Azeneth,f
2463,Azhar,m
2464,'Aziz,m
2465,Əziz,m
2466,Aziz,m
2467,Aziza,f
2468,Azize,f
2469,Azra,f
2470,Azrael,m
2471,'Azri'el,m
2472,Azriel,m
2473,Azubah,f
2474,Azubuike,m
2475,Azucena,f
2476,Ąžuolas,m
2477,Azura,f
2478,Azure,f
2479,Azzurra,f
2480,Baadur,m
2481,Baak,m
2482,Baako,mf
2483,Ba'al,m
2484,Baal,m
2485,Ba'al Hammon,m
2486,Baal-Zebub,m
2487,Ba'al Zevuv,m
2488,Baard,m
2489,Babajide,m
2490,Babak,m
2491,Babar,m
2492,Babatunde,m
2493,Baber,m
2494,Babette,f
2495,Babirye,f
2496,Babis,m
2497,Babs,f
2498,Babür,m
2499,Babur,m
2500,Babylas,m
2501,Bacchus,m
2502,Bachtiar,m
2503,Bada,m
2504,Bademus,m
2505,Badr,mf
2506,Badri,m
2507,Badulf,m
2508,Badurad,m
2509,Baer,m
2510,Bagadata,m
2511,Baggi,m
2512,Baghdasar,m
2513,Bagrat,m
2514,Bagus,m
2515,Baha,m
2516,Bahadır,m
2517,Bahadur,m
2518,Bahar,f
2519,Bahargül,f
2520,Bahdan,m
2521,Bahiga,f
2522,Bahij,m
2523,Bahija,f
2524,Bahiyya,f
2525,Bahman,m
2526,Bahram,m
2527,Bahrom,m
2528,Bahtiyar,m
2529,Bai,mf
2530,Baihu,m
2531,Baila,f
2532,Bailee,f
2533,Bailey,mf
2534,Báirbre,f
2535,Bairre,m
2536,Baishan,m
2537,Bakar,m
2538,Bakarne,f
2539,Baker,m
2540,Bakhtiar,m
2541,Bakhtiyar,m
2542,Bakhtiyor,m
2543,Baki,m
2544,Bakır,m
2545,Bakir,m
2546,Bakr,m
2547,Baktygul,f
2548,Bala,mf
2549,Baladeva,m
2550,Balakrishna,m
2551,Balam,m
2552,Balázs,m
2553,Balbina,f
2554,Balbino,m
2555,Balbinus,m
2556,Balbus,m
2557,Baldarich,m
2558,Baldassare,m
2559,Balder,m
2560,Baldev,m
2561,Baldo,m
2562,Baldomar,m
2563,Baldomero,m
2564,Baldovin,m
2565,Baldovino,m
2566,Baldr,m
2567,Baldric,m
2568,Balduíno,m
2569,Balduino,m
2570,Baldur,m
2571,Baldwin,m
2572,Balendin,m
2573,Balfour,m
2574,Bálint,m
2575,Balla,f
2576,Baltasar,m
2577,Baltassar,m
2578,Baltazar,m
2579,Balthasar,m
2580,Balthazar,m
2581,Balwinder,mf
2582,Bambang,m
2583,Bambi,f
2584,Bamidele,m
2585,Bandi,m
2586,Bandile,mf
2587,Banu,f
2588,Bảo,mf
2589,Bao,fm
2590,Baptist,m
2591,Baptista,m
2592,Baptiste,m
2593,Baqi,m
2594,Baqir,m
2595,Bára,f
2596,Bara,f
2597,Barabal,f
2598,Barack,m
2599,Barak,m
2600,Barakat,m
2601,Baran,fm
2602,Baraz,m
2603,Barb,f
2604,Bárbara,f
2605,Barbara,f
2606,Barbare,f
2607,Barbe,f
2608,Bärbel,f
2609,Barbie,f
2610,Barbora,f
2611,Barbra,f
2612,Barbro,f
2613,Barclay,m
2614,Bård,m
2615,Barend,m
2616,Barica,f
2617,Barış,m
2618,Barlaam,m
2619,Barna,m
2620,Barnaba,m
2621,Barnabás,m
2622,Barnabas,m
2623,Barnabé,m
2624,Barnaby,m
2625,Barney,m
2626,Barra,m
2627,Barret,m
2628,Barrett,m
2629,Barrfhionn,m
2630,Barrfind,m
2631,Barrie,m
2632,Barry,m
2633,Bart,m
2634,Barta,m
2635,Bartal,m
2636,Bartek,m
2637,Bartel,m
2638,Barthélémy,m
2639,Bartholomaios,m
2640,Bartholomäus,m
2641,Bartholomei,m
2642,Bartholomeus,m
2643,Bartholomew,m
2644,Bárðr,m
2645,Bartłomiej,m
2646,Bartol,m
2647,Bartolo,m
2648,Bartolomé,m
2649,Bartoloměj,m
2650,Bartolomej,m
2651,Bartolomeo,m
2652,Bartolomeu,m
2653,Bartomeu,m
2654,Bartosz,m
2655,Baruch,m
2656,Barukh,m
2657,Barys,m
2658,Bas,m
2659,Basajaun,m
2660,Başak,f
2661,Basant,m
2662,Basemath,f
2663,Basemmath,f
2664,Bashar,m
2665,Bashe,f
2666,Bashemath,f
2667,Bashkim,m
2668,Basia,f
2669,Basil,m
2670,Basile,m
2671,Basileios,m
2672,Basilio,m
2673,Basilius,m
2674,Basim,m
2675,Basima,f
2676,Basir,m
2677,Basira,f
2678,Basit,m
2679,Basma,f
2680,Basmat,f
2681,Basmath,f
2682,Bassam,m
2683,Bassem,m
2684,Bast,f
2685,Bastet,f
2686,Bastiaan,m
2687,Bastian,m
2688,Bastien,m
2689,Basu,m
2690,Basya,f
2691,Batari,f
2692,Batbayar,m
2693,Bate,m
2694,Batel,f
2695,Bat-Erdene,m
2696,Bathsheba,f
2697,Batraz,m
2698,Bat-Sheva,f
2699,Batsheva,f
2700,Battista,m
2701,Batu,m
2702,Batuhan,m
2703,Batul,f
2704,Batya,f
2705,Batyah,f
2706,Batyr,m
2707,Baudelio,m
2708,Baudouin,m
2709,Baugulf,m
2710,Bautista,m
2711,Baxter,m
2712,Bəxtiyar,m
2713,Baxtiyor,m
2714,Bayani,m
2715,Bayard,m
2716,Baylee,f
2717,Bayram,m
2718,Baz,m
2719,Bazyli,m
2720,Bazza,m
2721,Bea,f
2722,Bearach,m
2723,Beat,m
2724,Beáta,f
2725,Beata,f
2726,Beāte,f
2727,Beate,f
2728,Beathag,f
2729,Beathan,m
2730,Béatrice,f
2731,Beatrice,f
2732,Beatrise,f
2733,Beatriu,f
2734,Beatrix,f
2735,Beatriz,f
2736,Beatrycze,f
2737,Beatus,m
2738,Beau,mf
2739,Beauden,m
2740,Beaumont,m
2741,Beauregard,m
2742,Beavis,m
2743,Bébhinn,f
2744,Bébhionn,f
2745,Bébinn,f
2746,Becca,f
2747,Becci,f
2748,Becka,f
2749,Beckah,f
2750,Beckett,m
2751,Beckham,m
2752,Becky,f
2753,Bede,m
2754,Bedelia,f
2755,Bedisa,f
2756,Bedivere,m
2757,Bedřich,m
2758,Bedřiška,f
2759,Bedros,m
2760,Bedwyr,m
2761,Bee,f
2762,Beelzeboul,m
2763,Beelzebub,m
2764,Beelzebul,m
2765,Begoña,f
2766,Begüm,f
2767,Behar,m
2768,Behiye,f
2769,Behnam,m
2770,Behram,m
2771,Behrooz,m
2772,Behrouz,m
2773,Behruz,m
2774,Béibhinn,f
2775,Beileag,f
2776,Beitris,f
2777,Bekki,f
2778,Bel,m
2779,Béla,m
2780,Běla,f
2781,Belén,f
2782,Belenos,m
2783,Belenus,m
2784,Belgin,f
2785,Beli,m
